m_mtrlalu;mtrakhir;blokno
1234;1260;H 02/005
1309;1309;H 02/006
111;116;H 02/007
1290;1290;H 02/008
72;72;H 02/009
450;450;H 04/005
1825;1850;H 04/006
2729;11;H 04/007
2310;2312;H 04/008
2037;2081;H 04/009
1529;1601;H 04/010
759;774;H 04/011
2525;2565;H 04/012
1444;1446;H 04/014
1510;1538;H 04/015
3105;3140;H 04/016
1417;1440;H 05/002
2407;2447;H 05/007
401;442;H 05/008
723;738;H 05/009
589;604;H 05/010
660;675;H 05/011
103;111;H 05/012
247;248;H 05/014
709;720;H 05/015
955;996;H 05/016
1668;1703;H 05/017
3816;3816;H 05/018
1331;1331;H 06/005
173;193;H 06/009
1220;1247;H 06/010
1534;1565;H 06/011
775;790;H 06/014
664;664;H 06/017
510;516;H 06/018
2389;2451;H 06/019
775;776;H 07/002
209;211;H 07/003
945;970;H 07/005
832;851;H 07/006
791;805;H 07/007
844;864;H 07/008
194;223;H 07/009
966;968;H 07/010
2373;2373;H 07/011
1001;1031;H 07/012
714;735;H 07/014
1582;1582;H 07/015
457;459;H 07/016
709;715;H 07/018
253;288;H 08/002
2205;2248;H 08/003
52;75;H 08/005
285;295;H 08/006
542;599;H 08/007
1835;1835;H 08/008
1002;1013;H 08/009
861;861;H 08/010
733;749;H 08/011
275;275;H 09/002
716;733;H 09/003
909;928;H 09/005
3901;3901;H 09/006
1409;1442;H 09/007
1175;1234;H 09/008
1524;1534;H 09/009
768;782;H 09/010
535;550;H 09/011
216;216;H 09/012
1871;1970;H 09/014
2524;2584;H 09/016
2229;2265;H 09/017
203;204;H 09/018
752;763;H 09/019
1004;1043;H 09/020
640;657;H 09/021
152;166;H 09/022
2811;2824;H 09/023
1352;1396;H 09/024
532;544;H 09/025
706;721;H 09/026
605;701;A /001
181;186;A /002
753;753;A /003
409;418;A /005
18;18;A /006
190;194;A /007
170;173;A /008
1126;1128;A /009
670;670;A /010
949;979;A /011
0;0;A /012
0;0;A /014
174;179;A /015
244;244;A /016
445;445;A /017
332;339;A /018
400;400;A /019
74;74;A /020
161;165;A /021
492;513;A /022
1117;1140;C /002
0;0;C /003
686;687;C /006
635;653;C /007
453;454;C /008
481;488;C /009
567;573;C /010
416;417;C /011
384;387;C /012
0;0;C /014
375;391;C /015
567;572;C /016
91;110;C /017
67;69;C /018
349;357;C /019
1497;1500;C /020
221;227;C /022
793;887;MP01/002
3583;3659;MP01/006
576;622;MP01/007
160;205;MP01/008
498;498;MP01/009
1116;1140;MP01/010
1274;1294;MP01/011
381;416;MP01/012
3609;3647;MP01/014
917;942;MP01/015
260;266;MP01/016
551;600;MP01/017
1570;1570;MP02/002
893;915;MP02/003
324;338;MP02/005
225;237;MP02/006
700;764;MP02/007
1124;1137;MP02/008
1754;1832;MP02/009
1279;1295;MP02/010
748;749;MP02/011
61;61;MP02/012
706;754;MP02/014
894;894;MP02/015
11;11;MP02/016
541;552;MP02/017
83;98;MP02/018
2785;2785;MP02/019
1792;1955;MP02/020
236;251;MP02/021
3499;3499;MP02/022
2076;2123;MP02/023
831;843;MP02/024
666;695;MP02/025
995;1004;MP02/026
1857;1886;MP03/002
1256;1282;MP03/003
2721;2797;MP03/005
3096;35;MP03/011
740;745;MP03/012
814;816;MP03/015
498;498;MP03/016
339;342;MP03/017
2793;2865;MP03/018
734;758;MP03/024
681;700;MP03/025
2609;2672;MP03/026
3607;3607;MP04/002
1960;1960;MP04/003
3104;3168;MP04/005
3189;3255;MP04/006
518;518;MP04/017
309;309;MP04/018
1196;1213;MP04/019
19;19;MP04/020
524;575;MP06/001
1747;1778;F 01/009
1999;1999;F 01/011
2680;2721;F 01/015
1179;1185;F 01/026
621;670;F 01/027
358;392;F 01/028
707;768;F 01/029
1843;1846;F 01/030
1186;1201;F 01/031
270;272;F 01/032
370;384;F 02/006
2028;2048;F 02/007
2052;2137;F 02/008
617;718;F 02/010
1038;1061;PS01/002
2720;2752;PS01/003
217;260;PS01/005
1490;1511;PS01/006
602;610;PS01/007
1263;1278;PS01/008
777;777;PS01/009
1603;1632;PS01/010
323;340;PS01/011
3876;3933;PS01/012
747;785;PS01/014
860;867;PS01/015
385;412;PS01/016
1429;1464;PS01/021
1522;1543;PS01/029
1061;1081;PS01/030
3499;3499;PS01/031
1921;1976;PS01/032
1028;1051;PS01/033
1718;1757;PS01/034
355;387;PS01/035
2391;2452;PS01/036
1550;1581;PS01/037
1359;1403;PS01/038
165;179;PS01/039
2935;3012;PS01/040
535;564;PS01/057
4189;4268;PS02/002
1092;1160;PS02/003
410;410;PS02/005
1419;1519;PS02/006
1327;1354;PS02/007
1457;1540;PS02/009
1431;1524;PS02/011
2350;2380;PS02/012
1759;1759;PS02/014
475;503;PS02/015
1412;1451;PS02/016
289;290;PS02/017
1304;1333;PS02/018
645;677;PS02/020
371;440;PS02/021
1798;1813;PS02/022
941;958;PS02/023
336;336;PS02/024
3628;3653;PS02/025
827;852;PS02/026
1230;1267;PS02/029
3302;3302;PS02/030
404;410;PS02/031
3333;3400;PS02/032
639;659;PS02/033
1228;1265;PS02/034
1003;1068;PS02/043
577;600;I 02/015
2963;2988;I 02/016
2984;3001;I 02/017
831;831;I 02/018
1234;1251;I 02/019
1537;1580;I 02/020
570;576;I 02/021
4044;4045;I 02/024
1929;1964;I 02/025
1106;1123;I 02/026
2028;2054;I 02/027
46;71;I 03/006
556;556;I 04/002
1034;1051;I 04/003
864;905;I 04/006
983;1008;I 04/007
262;262;I 04/008
1109;1109;I 04/009
184;226;I 05/006
2391;2421;J 01/002
1056;1074;J 01/003
281;285;J 01/005
1668;1678;J 01/006
1352;1383;J 01/007
1926;1926;J 01/008
324;337;J 01/009
96;96;J 01/010
1200;1225;J 01/011
976;986;J 01/012
1439;1494;J 01/014
1933;1942;J 01/015
96;115;J 01/016
838;845;J 01/017
307;307;J 01/018
814;818;J 01/022
1694;1757;J 01/023
3340;3340;J 01/026
1461;1464;J 01/027
680;680;J 01/032
287;316;J 01/036
1152;1174;J 01/039
456;457;J 01/040
997;1037;J 01/041
727;761;J 01/042
455;457;J 01/043
1256;1282;J 01/044
394;416;J 02/002
558;558;J 02/003
1618;1618;J 02/005
755;770;J 02/006
750;774;J 02/007
1221;1245;J 02/008
2681;2736;J 02/009
1935;1987;J 02/010
88;92;J 02/011
3172;3232;J 02/012
624;642;J 02/014
0;0;J 02/016
2606;2642;J 02/017
492;534;J 02/018
34;40;J 02/021
1125;1167;J 02/022
266;266;J 02/023
2059;2059;J 02/025
787;808;J 02/026
823;858;J 02/027
853;886;J 02/031
1034;1059;J 02/034
749;789;J 02/035
1190;1271;J 02/037
6055;6055;J 02/041
22;25;J 02/043
2393;2455;J 03/002
1228;1288;J 03/003
1339;1376;J 03/005
3122;3122;J 03/006
1932;1935;J 03/007
2244;2282;J 03/008
3363;3363;J 03/009
1043;1063;J 03/010
2174;3;J 03/012
1228;1252;J 03/014
1906;1906;J 03/015
825;831;J 03/016
1930;1970;J 03/017
795;795;J 03/018
324;357;J 03/019
654;663;J 03/020
799;800;J 03/021
928;928;J 03/022
509;509;J 03/023
294;309;J 03/024
1255;1255;J 03/025
2738;2738;J 03/026
1180;1180;J 04/002
791;809;J 04/003
240;251;J 04/005
739;739;J 04/008
189;204;J 04/009
444;451;J 04/010
426;441;J 04/011
656;698;J 04/012
7237;7256;J 04/014
978;978;J 04/015
900;929;J 04/016
156;156;J 04/017
488;488;J 04/018
1463;1487;J 04/020
1051;1063;J 04/021
1666;1687;J 04/022
2942;2942;J 04/023
979;1007;J 05/002
1107;1135;J 05/003
1537;1550;J 05/005
1370;1396;J 05/006
1389;1434;J 05/007
2204;2233;J 05/008
664;666;J 05/009
330;369;J 05/010
428;435;J 05/011
1115;1135;J 05/012
469;495;J 05/014
1686;1706;J 05/015
1458;1489;J 05/016
1438;1466;J 05/018
1309;1332;J 05/019
357;357;J 05/020
1319;1319;J 05/021
130;130;J 05/022
1398;1398;J 05/023
1595;1595;J 05/024
2324;2343;J 05/025
984;1027;J 05/026
2235;2255;J 05/027
47;58;K 01/003
1110;1110;K 01/008
682;731;K 01/011
85;100;K 01/012
3650;3728;K 01/017
2060;2061;K 01/022
454;490;K 01/027
1721;1740;K 02/003
448;468;K 02/005
1526;1543;K 02/006
2702;2768;K 02/007
736;736;K 02/008
1444;1474;K 02/009
2131;2184;K 02/010
2243;2299;K 02/011
263;279;K 02/012
3949;3986;K 02/014
164;164;K 02/015
163;176;K 02/016
1431;1455;K 03/007
261;261;K 03/016
318;320;K 03/017
140;151;K 03/018
3414;3414;K 03/019
1953;1979;K 03/020
1795;1833;K 03/021
939;964;K 03/022
2771;2812;K 03/023
706;707;K 03/024
152;161;K 03/025
1019;1044;K 03/026
1192;1218;K 04/002
134;156;K 04/007
353;359;K 04/008
2398;2442;K 04/009
134;134;K 04/010
987;996;K 06/001
595;619;K 06/002
1226;1253;K 06/003
2749;2765;K 06/005
1185;1205;K 06/006
898;917;K 06/007
1234;1255;K 06/009
1168;1232;K 06/010
3410;3410;L 01/003
1738;1777;I 01/001
920;951;I 01/002
222;222;I 01/003
1407;1489;A /001
1469;1556;A /002
759;772;A /003
150;150;A /006
38;47;A /007
1555;1569;A /008
1424;1449;A /009
125;125;A /010
205;212;A /011
192;193;A /012
120;120;A /014
1021;1024;A /015
828;828;A /016
2520;2547;A /017
3126;3201;A /018
2388;2447;B /001
201;209;B /002
735;799;B /003
892;894;B /005
1520;1542;B /006
693;711;B /007
711;738;B /008
621;638;B /009
1277;1277;B /010
1046;1053;B /011
745;745;B /012
1407;1415;B /014
596;596;B /015
1175;1196;B /016
611;611;B /017
803;817;B /018
260;263;C /001
1525;1555;C /002
8912;8927;C /003
694;713;C /005
736;805;C /006
321;332;C /007
2386;2431;C /008
211;232;C /009
0;0;C /010
0;0;C /011
76;82;C /012
1643;1694;C /014
388;388;C /015
1159;1170;C /016
5158;5207;C /017
456;465;A 01/038
148;153;C /018
358;371;C /019
1229;1233;C /020
3792;3865;D /001
186;188;D /002
602;603;D /003
2263;2263;D /005
680;701;D /006
1275;1301;D /007
2932;2958;D /008
1249;1286;D /009
1214;1230;D /010
409;410;D /011
1517;1517;D /012
0;0;D /014
666;682;D /015
254;256;D /016
689;700;D /017
391;414;D /018
2131;2170;E /001
634;635;E /002
1896;1923;E /003
1590;1624;E /005
6968;7003;E /006
82;85;E /007
246;246;E /008
726;732;E /009
3122;3131;E /010
749;772;E /011
593;602;E /012
4515;4515;E /014
449;456;E /015
241;261;E /016
907;954;E /017
322;329;E /018
3153;3174;F /001
1036;1054;F /002
2589;2589;F /003
7041;7073;F /005
335;337;F /006
1797;1806;F /007
1769;1784;F /008
457;462;F /009
238;244;F /010
742;758;F /011
589;603;F /012
262;267;F /014
460;462;F /015
237;253;F /016
0;0;F /017
521;555;F /018
481;497;F /019
0;0;F /020
437;437;G /001
201;208;G /002
318;327;G /003
147;167;G /005
87;91;G /006
0;0;G /007
0;0;G /008
96;97;G /009
359;369;G /015
510;513;G /019
790;804;G /020
181;181;G /023
1556;1562;G /024
157;159;H /002
94;97;H /003
299;306;H /005
31;32;H /006
136;137;H /007
817;819;H /008
410;420;H /009
545;545;H /011
226;240;H /012
16;16;H /014
201;203;H /015
150;152;H /016
184;197;H /017
245;247;H /018
236;241;H /019
68;68;H /020
3834;3956;H /022
454;454;H /023
731;731;H /024
1217;1256;I /011
912;930;I /014
96;103;J /011
962;964;K /014
347;358;K /015
964;983;K /016
2355;2404;K /017
627;627;K /018
699;708;K 06/001
459;460;K 06/002
97;97;K 06/003
508;510;K 06/005
240;242;K 06/006
1116;1116;K 06/007
646;646;K 06/008
274;274;K 06/009
461;462;K 06/010
616;623;K 06/011
1397;1397;K 06/012
325;330;K 06/014
349;364;A /002
757;779;A /003
377;379;A /005
506;506;A /006
17;18;A /007
39;41;A /008
19;20;A /010
5;5;A /011
542;542;A /012
435;437;A /014
264;267;A /015
482;499;A /018
1066;1100;B /002
515;540;B /003
302;302;B /006
43;43;B /007
227;230;B /008
1378;1378;B /009
124;125;B /010
543;543;B /011
111;115;B /012
322;324;B /014
213;214;B /015
0;0;B /016
51;54;B /017
649;666;B /018
208;222;B /019
0;0;B /020
1117;1156;B /021
1285;1285;B /022
10;10;B /023
47;48;B /024
51;51;B /026
331;334;C /002
71;71;C /003
2125;2144;C /007
20;20;C /010
11;11;C /011
296;296;C /012
2337;2337;C /014
701;732;C /015
603;603;C /016
677;703;D /003
2394;2426;D /005
463;478;D /008
1590;1631;D /016
0;0;D /020
109;109;D /021
138;141;D /024
152390;152505;L 01/001
188583;189165;F 03/001
3218;3218;E 01/003
1208;1261;E 01/005
992;1071;E 01/006
612;672;E 01/007
1032;1032;E 01/008
325;355;E 01/009
894;958;E 01/010
1787;1787;E 01/011
751;776;E 01/012
1178;1202;E 01/014
1693;1693;E 01/015
80;80;E 01/016
333;354;E 01/017
2867;2923;E 01/018
272;322;E 01/022
910;930;E 01/023
500;500;E 01/024
357;381;E 01/025
2037;2086;E 01/026
942;964;E 01/027
143;153;E 01/028
479;492;E 01/029
1203;1238;E 01/030
2446;2475;E 01/031
649;669;E 01/032
1318;1334;E 01/033
265;270;E 01/034
303;328;E 01/035
1243;1265;E 01/036
1090;1101;E 01/037
545;564;E 01/038
3104;3197;E 01/039
2158;2250;E 02/002
1013;1031;E 02/003
1462;1509;E 02/005
327;349;E 02/006
919;967;E 02/007
2549;2552;E 02/008
1947;1979;E 02/009
1233;1233;E 02/010
120;120;E 02/011
1393;1422;E 02/014
1357;1379;E 02/015
613;668;E 02/016
1849;1849;E 02/017
735;744;E 02/018
1063;1093;E 02/019
4688;4688;E 02/020
2259;2259;E 02/021
89;126;E 02/022
470;498;E 02/023
840;861;E 02/024
972;997;E 02/025
627;674;E 02/026
1065;1093;E 02/027
692;725;E 02/028
813;843;E 02/029
113;133;E 02/032
609;609;E 02/033
3350;3356;E 02/034
1840;1876;E 02/035
216;217;E 02/036
869;887;E 02/037
237;237;E 02/038
209;209;E 02/039
481;481;E 02/040
404;404;E 02/041
891;891;E 02/042
207;207;E 02/043
1852;1921;E 02/044
383;432;E 02/045
850;861;E 02/046
