m_mtrlalu;mtrakhir;blokno
455;475;B 05/021
1808;1818;B 05/022
428;449;B 05/023
358;371;B 05/024
238;256;B 05/025
98;98;B 06/002
274;294;B 06/003
886;894;B 06/005
329;347;B 06/006
466;479;B 06/007
349;350;B 06/008
480;494;B 06/009
0;0;B 06/010
842;864;B 06/011
782;801;B 06/012
153;167;B 06/014
1340;1366;B 06/015
835;855;B 06/016
1059;1088;B 06/017
472;527;B 06/020
103;103;B 06/021
452;484;B 06/022
230;230;B 06/023
664;664;B 06/024
102;118;B 06/025
858;871;B 06/026
549;563;B 06/027
634;662;B 06/028
301;306;B 06/029
426;438;B 06/030
56;56;B 06/031
1275;1307;B 06/032
419;419;B 06/033
465;465;B 06/034
241;253;B 06/035
299;311;B 06/036
98;115;B 06/037
215;216;B 07/002
625;640;B 07/003
604;616;B 07/005
144;144;B 07/006
762;784;B 07/007
243;257;B 07/008
694;711;B 07/009
1200;1232;B 07/015
171;187;B 07/016
435;464;B 07/017
338;368;B 07/020
199;199;B 07/021
252;271;B 07/022
707;726;B 07/031
1046;1071;B 08/011
316;346;B 08/012
1246;1281;B 08/014
380;407;B 08/015
545;553;B 08/016
275;276;B 08/019
830;830;B 08/020
1016;1040;B 08/021
572;572;B 08/022
1891;1897;B 08/023
1239;1276;B 08/025
3019;3035;B 08/029
670;697;B 08/031
402;412;B 08/032
452;452;B 08/033
730;740;B 09/001
665;680;B 09/002
1355;1355;B 09/003
1905;1920;B 09/005
1090;1122;B 09/006
798;825;B 09/007
906;925;B 09/008
1550;1579;B 09/010
274;309;B 09/011
87;87;B 09/012
829;841;B 09/016
454;483;B 09/017
586;604;B 09/018
474;488;B 09/019
994;1028;B 09/020
777;810;B 09/023
577;580;B 09/024
130;142;B 09/025
849;849;B 09/026
491;502;B 09/027
4;4;B 09/028
322;369;OW03/001
997;1001;B 09/031
648;648;B 09/032
5;5;B 09/033
1142;1165;B 09/034
159;161;B 09/035
81;81;B 09/036
1158;1164;B 09/037
1347;1347;B 09/038
219;234;B 09/039
1640;1701;B 09/040
276;296;B 09/041
648;670;B 09/042
93;99;C 03/002
992;1014;C 03/003
1774;1774;C 03/005
778;795;C 03/006
220;239;C 03/007
215;230;C 03/008
311;324;C 03/009
2310;2370;C 03/010
768;768;C 03/011
1027;1055;C 03/012
951;951;C 03/014
3510;3510;C 03/018
706;706;C 03/019
1180;1210;C 03/020
156;169;C 03/021
329;341;C 03/022
887;913;C 03/023
140;159;OW02/001
799;814;C 03/024
780;794;C 03/025
310;335;C 03/026
1122;1122;C 04/002
800;800;C 04/003
618;638;C 04/005
969;996;C 04/006
671;686;C 04/007
478;493;C 04/015
1303;1313;C 04/016
1590;1605;C 04/017
1263;1294;C 04/018
632;665;C 04/019
767;799;C 04/020
625;650;C 05/015
495;502;C 05/016
744;757;C 05/017
80;80;C 05/018
853;909;C 05/019
627;643;C 06/002
254;258;C 06/003
787;807;C 06/005
4232;4257;C 07/002
320;325;C 07/003
687;699;C 07/005
862;879;C 07/014
375;406;C 07/015
964;975;C 07/016
1392;1432;C 07/017
125;129;C 07/020
65;65;C 07/021
403;447;C 07/022
166;166;C 07/023
281;284;C 08/002
173;173;C 08/003
286;286;C 08/005
1468;1468;C 08/006
47;61;A /001
128;128;OW03/003
26;43;A /002
17;24;A /003
179;285;A /004
287;310;B /001
3028;3036;B /002
2121;2121;C /001
1050;1050;C /002
1918;1918;C /003
974;974;C /004
795;795;C /005
772;921;C /006
2217;2222;D /001
1581;1584;D /002
1657;1658;D /003
1199;1199;D /004
4394;4417;E /001
2873;2874;E /002
2119;2136;E 04/002
171;217;E 04/003
5181;5196;E 04/005
5822;5857;E 04/007
422;422;E 04/008
192;192;E 04/009
3;4;OW06/023
5035;5037;E 05/019
2030;2057;F /001
3762;3762;F /002
3030;3196;G /001
3981;3981;G /002
1774;1774;G /003
2245;2245;G /004
2064;2064;H /001
7168;7168;H /002
1669;1669;H /003
569;569;H /004
629;629;A 01/008
842;842;A 01/009
930;967;A 01/012
165;184;A 01/014
1910;1958;A 01/021
295;311;A 02/002
828;845;A 02/003
129;151;A 02/005
1284;1302;A 02/006
591;604;A 02/032
1449;1467;A 02/034
1803;1838;A 02/036
6;10;OW06/010
685;697;A 02/047
186;218;A 02/048
756;771;A 02/049
1479;1524;A 02/050
667;667;A 02/085
185;207;A 02/086
3151;3151;A 02/087
497;503;A 02/088
316;343;A 02/089
739;739;A 02/090
2149;2179;A 03/001
2249;2250;A 03/002
478;478;A 03/003
2080;2080;A 03/005
677;687;A 03/006
1170;1195;A 03/007
117;166;A 03/008
3753;3753;A 03/009
1516;1549;A 03/010
1159;1181;A 03/011
2972;3031;A 03/014
706;720;A 03/015
788;813;A 03/016
415;422;A 03/017
609;624;A 03/018
144;144;A 03/019
2879;2879;A 03/020
3014;3016;A 03/021
904;904;A 03/022
908;926;A 03/023
55;55;OW07/018
334;334;A 03/024
1792;1836;A 03/025
2090;2154;A 03/026
146;148;A 04/002
114;118;A 04/003
549;551;A 04/005
373;389;A 04/006
859;879;A 04/007
1122;1154;A 04/008
535;548;A 04/009
520;524;A 04/010
164;178;A 04/011
123;136;A 04/012
535;546;A 04/014
406;449;A 04/015
690;702;A 04/018
1998;1998;A 04/019
281;289;A 04/020
1620;1661;A 04/021
850;865;A 04/022
634;640;A 04/023
833;833;A 04/024
1;2;OW06/003
505;516;A 04/025
68;68;A 04/026
658;678;A 04/027
536;549;A 04/028
1285;1288;A 04/029
42;42;A 04/030
39;39;A 04/031
711;711;A 04/032
594;599;A 04/033
2028;2068;A 05/003
1133;1217;B 08/047
325;325;C 02/002
585;585;C 02/003
1895;1895;C 02/005
295;320;C 02/006
312;312;C 02/007
312;318;D 01/007
1064;1080;D 01/008
3448;3522;D 01/011
1462;1498;D 01/012
1035;1072;D 01/014
974;1006;D 01/015
244;245;D 01/016
1972;1993;D 01/033
88;88;D 01/035
2103;2103;D 01/036
1423;1475;D 01/037
393;430;D 01/038
147;154;D 01/039
1154;1174;D 01/040
1112;1152;D 01/041
907;941;D 01/042
697;714;D 01/043
46;54;J 02/011
1264;1293;D 01/044
675;690;D 02/025
414;415;D 02/026
453;489;D 02/027
714;739;D 02/028
523;523;D 02/029
950;950;D 02/030
1111;1146;D 02/031
375;383;D 02/032
1363;1371;D 02/033
881;884;D 02/039
732;744;D 02/040
1886;1903;D 02/041
865;904;D 02/042
290;309;D 02/043
962;973;D 02/044
439;456;D 02/048A
1230;1256;D 02/049
1097;1097;D 03/007
1660;1669;D 03/008
1861;1894;D 03/009
49;49;PH08/009
605;620;D 03/012
1316;1353;D 03/014
251;253;D 03/015
304;324;D 03/017
2015;2015;D 03/018
3397;3465;D 04/008
453;475;D 04/009
210;239;D 04/010
562;562;D 04/014
276;276;D 04/015
1288;1303;D 04/016
948;966;D 05/006
967;986;D 05/007
106;122;D 05/008
766;772;D 05/014
771;798;D 05/015
1013;1067;D 05/016
1103;1124;D 05/017
607;632;D 05/018
3626;3667;F 01/008
3196;3250;F 01/009
818;833;F 01/010
513;524;F 01/012
1231;1252;F 01/021
3459;3470;F 01/022
294;323;F 02/002
1535;1558;F 02/005
4613;4727;F 02/006
3362;3362;F 02/007
2287;2302;F 02/010
521;581;F 02/011
2293;2378;F 02/012
2118;2166;F 02/015
339;392;G 01/001
2534;2581;G 01/008
4951;5072;G 01/014
1133;1151;G 01/023
2139;2184;G 01/030
2887;2948;G 01/031
2264;2309;G 02/002
1836;1887;G 02/003
1383;1412;G 02/005
2697;2709;G 02/007
509;509;G 02/008
4155;4155;G 02/011
1671;1699;G 02/012
3685;3772;G 02/014
685;715;G 02/015
262;284;TJ01/002
1758;1758;TJ02/001
92;92;TJ02/034
19;42;TJ02/040
4240;4240;TJ02/041
396;396;TJ02/042
1440;1471;TJ02/043
948;1020;TJ02/044
205;208;TJ02/045
2286;2286;TJ02/047
2926;2967;TJ02/048
358;385;TJ02/049
1886;1890;TJ02/050
188;204;TJ02/051
4237;4303;TJ02/052
456;498;TJ03/022
1876;1915;TJ03/021
768;785;TJ03/023
440;449;TJ03/024
1721;1761;TJ03/025
519;530;TJ03/026
167;183;TJ03/027
703;718;TJ03/028
1474;1512;TJ03/030
896;916;TJ03/031
166;166;TJ03/032
303;304;TJ03/033
166;166;TJ03/034
948;971;TJ03/035
1546;1564;TJ04/002
287;314;TJ04/003
471;491;TJ04/005
168;175;TJ04/006
441;469;TJ04/007
2910;2914;TJ04/008
413;413;TJ04/009
307;307;TJ04/010
1224;1273;TJ04/011
707;723;TJ04/014
495;495;TJ04/015
639;653;TJ04/016
851;851;TJ04/021
965;1057;TJ04/022
644;648;TJ04/023
371;405;TJ04/024
909;950;TJ04/025
58;58;TJ04/026
869;891;TJ04/027
1637;1661;TJ04/028
1683;1683;TJ04/029
574;617;TJ04/030
3264;3266;TJ04/031
1059;1082;TJ04/032
114;133;TJ04/033
658;675;TJ04/034
285;290;TJ04/035
1572;1573;TJ06/002
428;436;TJ06/003
1083;1113;TJ06/007
690;705;TJ06/008
625;625;TJ06/034
613;613;TJ06/037
382;383;TJ06/040
456;456;TJ06/041
507;515;TJ06/042
2045;2045;TJ06/043
2028;2043;TJ06/045
1;1;CM11/007
909;922;TJ06/045A
1474;1500;TJ06/046
1093;1127;TJ06/048
250;270;TJ07/002
451;487;TJ07/003
445;456;TJ07/005
1352;1391;TJ07/008
204;205;TJ07/011
1625;1664;TJ07/012
309;309;TJ07/015
665;678;TJ07/016
623;633;TJ07/018
1330;1361;TJ07/019
1797;1849;TJ07/022
1742;1745;TJ07/025
657;658;TJ07/026
577;593;TJ07/030
201;201;TJ07/031
837;837;TJ07/032
368;402;TJ07/033
889;913;TJ07/034
1022;1048;TJ07/035
1768;1799;TJ07/036
799;805;TJ07/037
160;174;TJ07/038
852;868;TJ07/039
828;865;TJ07/040
4492;4528;TJ09/002
800;817;TJ09/005
1458;1502;TJ09/006
2478;2478;TJ09/007
2269;2322;TJ09/009
137;137;TJ09/010
326;394;CG06/003
374;380;TJ09/011
935;948;TJ09/014
379;428;TJ09/016
2005;2050;TJ09/020
872;886;TJ09/021
4205;4205;TJ09/028
836;836;TJ09/031
1053;1053;I /016
727;784;TL03/005
314;332;TL04/058
1961;2000;B 05/016
3029;3029;A 05/019
100;100;F 01/024
487;519;TL03/033
1118;1162;TL02/043
2321;2355;B 04/002
1343;1348;F 02/001
2080;2092;F 02/002
1212;1237;F 01/036
1357;1378;H 06/020
668;669;TJ03/029
1500;1571;C 02/003A
135;150;B 08/028
468;480;B 07/027
2339;2414;GA02/037
380;380;B 02/038
354;359;PS02/042
122;127;PS01/056
394;426;MP01/005
249;263;TJ09/030
889;907;TJ09/029
2413;2466;TL03/046
1437;1466;A 07/029
973;986;TL03/052
138;162;TL02/020
799;799;D 07/020
172;186;AA02/035
757;772;C 02/057
469;497;D 01/053
780;790;E 03/020
552;600;A 06/005
1128;1128;A /001
70;70;D /001
709;718;D /002
2034;2048;TC03/018
1118;1155;J 04/001
0;0;F 01/019
415;415;F 02/003
629;643;TJ06/047
512;532;TJ09/022
1213;1237;TJ06/039
474;493;TJ04/012
2412;2440;TL03/017
27;27;CG06/028
286;286;TL03/024
949;968;I 01/008
2271;2271;I 01/006
480;480;F 02/009
4630;4706;G 01/003
2264;2276;F 01/023
408;486;F 01/035
1812;1823;F 01/038
269;269;K 06/015
682;710;I 01/009
398;470;D 01/026
763;774;E 06/012
1532;1532;E 04/003
944;952;A 02/001
1683;1706;F 01/012
397;401;C 04/002
1521;1521;B 08/030
1473;1532;GB02/023C
386;446;E 04/057
8170;8423;LL /001
1827;1874;K 03/010
640;684;C 05/011
348;348;C 04/010
249;280;D 04/018
934;959;TL03/010
257;265;F 02/011
592;668;F 02/005
6245;6245;F 01/008
2091;2091;I 03/007
1918;1970;D 01/001
704;752;D 01/020A
2;2;CM11/015
940;998;C 06/018
76;76;I 02/010
7695;7765;E 05/018
2435;2513;K 08/005
748;755;C 05/012
816;834;C 06/010
424;426;TJ07/017
120;120;TJ01/045
1024;1027;MP03/010
1357;1390;H 08/001
10104;10104;D /011
526;558;D /012
33;55;C 04/029
145;145;C 05/015
1724;1792;TJ06/015
1065;1092;TJ09/026
972;1032;A 05/007
3765;3850;A 01/017A
1242;1273;C 06/015
1471;1487;F 01/033
214;236;E 02/055
299;300;I 02/014
484;499;K 04/003
258;317;E 01/020
430;452;C 01/018
831;873;C 03/012
183;207;C /021
1511;1536;D 01/025
145;160;D 01/028
2031;2070;D 01/030
29;29;CG06/026
1091;1115;D 01/031
209;223;C 07/008
313;319;F 01/034
1282;1349;PS04/006B
41;51;C 05/032
5078;5171;E 06/001
476;514;GC01/001
5319;5688;G 01/002
2402;2453;HOLE/023
288;313;B 07/026
2189;2189;B 08/007
863;868;B 08/008
592;647;TL02/037
2680;2680;TL02/019
421;434;TL04/053
916;929;TL04/052
333;356;TL02/038
877;892;TJ02/039A
499;592;F 01/025
1122;1142;I 04/001
1484;1485;TJ07/045
2476;2508;TJ07/044
559;559;B 03/017
1423;1440;TL03/050
2587;2647;C 05/007
100;100;F 01/010
566;581;C 04/027
101;101;J 01/031
894;907;B 08/037
142;193;B 01/019
855;873;TJ06/021
22;23;CM11/031
981;990;TL04/048
2599;2693;J 01/012
1277;1277;D 01/030
2703;2703;I 01/005
2606;2731;H 04/001
814;827;E 02/038
1164;1219;C 01/016
588;639;A 01/049
579;612;C 06/017
345;370;C 06/016
259;280;C 05/029
99;99;C 04/021
1321;1321;KT /001
1164;1190;F 02/057
38;38;TB10/041
1487;1533;C 06/014
466;487;TJ02/033
292;293;C 05/020
1670;1683;TJ06/020
72;98;TJ06/017
379;418;TL03/041
1599;1626;PS01/051
794;851;K 01/015
954;1003;I 04/005
1229;1290;I 03/005
3504;3610;G 02/003A
1221;1221;C 04/014
1651;1723;PS02/039V
825;897;F 01/016
377;404;F 01/017
5485;5585;F 01/018
858;931;C 01/049
426;461;PS01/045
197;210;C 05/027
226;246;B 04/014
1230;1285;C 02/020
1356;1452;J 01/025
2330;2345;GE02/005
288;291;PS02/040
2318;2364;C 05/005A
3002;3074;GD01/010
692;705;B 08/006
192;192;C 06/015
1038;1040;F 03/024
5588;5588;D 01/028
708;752;B 04/022
1145;1178;B 08/005
812;856;C 08/012
137;149;F 03/020
1773;1885;PS01/018
352;376;TL04/059
38;39;TL04/035
223;235;TL04/050
16757;16784;GF02/001
901;927;A 02/035
8;30;E 05/002
238;256;C 04/034
211;234;C 06/009
103;112;J /006
309;323;TL04/027
261;272;TL04/049
1290;1310;B 01/049A
301;301;TJ01/006
226;226;TJ01/007
1580;1580;A 01/015
1024;1037;H 06/006
494;524;H 04/003
900;920;C 05/002
640;791;F 01/018B
673;694;C 05/026
2970;3020;TB10/005
236;276;TB10/036
7194;7260;LL /005
37;37;J /001
2985;3021;J /002
92;92;J /005
752;768;J /003
254;254;J /012
490;495;J /014
1589;1619;J /015
495;562;A 02/018
668;731;TJ08/014
1046;1046;TB07/042
3346;3524;TB03/006
1851;1894;A 02/053
1458;1484;F 02/059
1458;1502;C 08/009
978;1001;B 05/028
799;799;C 04/012
1043;1047;K 02/023
2367;2429;TL04/051
296;302;TL04/039A
2199;2227;TL03/008
314;334;TL02/031
445;462;TL04/046
935;935;TL03/038
148;148;F 01/002
1150;1177;D 02/011
1427;1455;D 05/005
98;110;C 03/024
590;623;C 06/022
685;704;C 06/025
610;625;J 01/033A
1463;1496;A 02/016
3058;3134;C 05/003A
0;0;K 01/010
561;564;K 01/018
720;735;D 01/029
795;841;F 01/018A
1343;1415;A 01/030
1245;1280;A 05/034
595;648;TL02/036
910;924;TJ06/019
576;620;TL04/037
653;653;TL04/055
1320;1478;GA01/009
628;639;I 05/002
1378;1440;J /018
1927;1929;E 03/003
3314;3358;H 01/002
1194;1222;TL02/045
360;390;B 05/015A
251;272;C 03/008
887;887;C 03/027
1384;1429;C 03/028
1545;1572;C 05/017
286;286;C 02/005
387;387;C 06/011
219;219;C 02/003
598;609;C 02/043
1437;1437;C 04/028
9;9;C 07/029
1230;1251;C 02/038
134;152;C 02/039
1555;1659;C 01/024
2087;2167;A 05/015
