m_mtrlalu;mtrakhir;blokno
844;864;K 04/025
5253;5330;K 03/015
1798;1843;WL06/009
26;26;D 02/006
792;809;D 01/009
320;325;D 01/010
279;293;TJ01/012
726;774;J 02/021
119;123;Q 02/008
1031;1046;A 01/061B
519;519;E 10/010
257;262;GV03/008
209;209;GV08/008
995;1016;GV07/009
220;236;GV08/002
1510;1547;TA06/038
215;243;A 02/038
448;448;D 06/031
298;298;TA06/037
1599;1624;H 10/033
852;895;TH02/011
87;87;GV07/015
2636;2661;B 08/039
490;490;TH04/014
1735;1735;TH05/002
101;103;GV06/022
306;329;H 11/028
998;1004;W 01/005
1327;1344;H 11/050
264;274;A 01/005
379;381;W 02/030
419;426;TB06/003
1178;1207;E 08/017
249;268;TB11/040
1132;1132;MC /003
181;181;WL02/077
87;87;GV06/021
2969;2994;TE05/015
334;343;E 09/003
909;928;WL07/051
2714;2749;WL07/038
666;666;WL02/116
1426;11;WL02/106
934;937;WL02/105
331;335;WL02/093
287;291;WL02/092
283;283;KK /009
531;550;Q 03/016
1202;1229;Q 02/020
167;191;WL08/017
1774;1805;WL08/016
260;282;K 03/002
220;220;D 08/028
1195;1228;E 05/029
1975;1977;WL06/011
2046;2133;TA06/051
723;738;TA06/050
3397;3450;TH02/012
954;973;E 08/015
701;718;TK08/009B
490;490;W 01/008
0;0;C 02/015
220;235;M /005
466;477;B 04/001
492;503;H 10/025
2016;2078;D 02/048
1187;1209;A 05/026A
1426;1459;B 09/015
1722;1756;D 01/007
311;322;GV06/023
436;442;A 01/006
202;205;A 01/011
262;286;B 08/010
2961;3057;TA06/020
1127;1154;WL02/103
83;94;WL02/086
1965;1988;GV06/003
25;25;H 11/012
112;113;RA02/012A
446;456;TF04/007
271;284;B 10/028
148;161;B 10/031
893;923;H 12/002
298;325;A 06/003
4163;4200;D 02/038
1942;2090;TJ06/033
1139;1169;TJ06/023C
942;971;TJ05/022
6880;7019;TC03/002
2806;2892;TB02/034
1953;1994;TB03/038
169;169;PS04/009
382;436;PS02/039B
2011;2081;PS02/039
742;742;K /011
280;330;PS02/039A
2402;2553;F 01/038
293;308;I /001C
591;593;I /001D
631;667;I /001E
1268;1273;K 07/024
186;208;C 05/002
708;722;A 02/011A
510;527;A 01/034
402;408;AA05/016
272;273;H 11/059
997;998;H 11/060
443;457;GF01/072
376;397;GV03/025
515;517;Q 03/010
1373;1411;GV06/006
254;254;KT05/007
966;999;KK /005
2175;2229;W 02/010
9;9;KK /003
1989;2029;TA06/036
2196;2266;TA06/052
1847;1880;TE05/007
243;290;TF03/030
2408;2459;TA04/010A
0;0;MC /037
261;285;GF01/007
1045;1062;TA06/025
1607;1643;TA06/028
1205;1235;TA06/063
1415;1445;TE08/020
1037;1051;D 07/037
73;74;GV06/031
373;393;RW02/006
331;344;GV08/003
295;299;E 09/035
1130;1147;KT05/009
238;254;E 09/019
3266;3326;Q 01/002
1014;1038;WL02/098
530;590;I 01/026
3274;3498;K 02/016
4401;4511;TC03/002A
468;493;TK08/009A
604;630;PS03/003
2554;2610;TB04/009
2286;2372;TB08/016
2070;2091;PS03/007
571;578;TB09/054
2017;2108;TB07/027
312;329;D 03/001
1496;1518;WP17/001
214;225;WP03/029
0;0;MP03/019
355;370;WL15/010
2697;2773;K 05/029
458;458;DR02/018
1221;1244;E 11/018
897;947;TA04/002
573;631;TP01/024
2004;2029;GF03/003
945;968;I 02/003
515;584;K 01/021
2926;2966;F 01/012A
237;237;H 03/032A
1376;1393;PS01/050F
2398;2501;GB02/021E
1422;1448;TB03/024
66;66;B 08/039A
1048;1052;A 02/030
1840;1877;D 01/033
34;34;D 06/069
1547;1591;H 09/025
572;618;H 11/053
1291;1317;H 11/067
109;109;H 11/061
260;286;RW02/005
1581;1599;TA06/001A
3896;3990;TA06/018
1638;1679;TA06/061
112;139;GV03/028
177;182;GV06/019
861;876;GV07/006
1387;1425;E 08/008
804;804;E 09/029
377;377;MC /038
346;346;Q 02/002
570;607;W 02/026
715;716;W 02/029
626;637;WL07/052
1647;1687;WL11/071
208;222;A 03/007
259;281;WL15/009
249;270;D 07/038
3322;3331;I 08/029
326;340;WL02/117
1022;1048;TA06/017
50;52;W 02/005
341;342;GV07/005
2361;2434;E 09/017
154;154;E 09/005
221;284;TA06/001C
583;591;GV07/016
295;323;TA06/059
1768;1811;TK04/007
546;558;TF03/020
2161;2201;F 02/018
1147;1181;TE08/010
127;204;C 04/019
386;397;K 01/016
958;988;D 01/030
27;27;D 06/061
165;187;D 06/070
1031;1051;E 09/020
445;481;H 08/097
363;371;RA02/007
1668;1695;DR05/027
1925;1955;DR05/037
2154;2170;WP03/005
821;821;GE07/008
1364;1388;F 03/028
1853;1891;TP01/012
400;435;TP01/040
928;947;EW07/015
3358;3393;TM03/001
2295;2295;Q 01/003
386;421;A 02/082
443;452;E 08/007
899;900;W 02/025
46;46;W 02/019
277;294;W 01/009
491;494;W 02/028
852;868;KT05/011
1280;1305;GV08/005B
1678;1725;H 12/002
397;414;H 11/026
1710;1774;TK03/060
1497;1530;TB05/010
1530;1579;WL07/033
48;56;A 02/011
1200;1205;K 01/008
355;365;F 06/003
6754;6807;LK /001
231;256;TA06/062
82;84;TC03/023
2013;2063;TH02/010
436;492;TE08/028
0;0;TJ06/031
420;455;H 05/001
606;660;K 02/026
721;792;J 01/020
334;372;F 02/003
242;242;C 06/003A
345;346;PS05/003
1357;1442;GA01/011
2448;2448;TK02/020
561;567;K 03/019
88;88;TK06/001
743;810;TK06/021
830;830;B 08/041
709;729;D 07/002
256;256;H 08/089
969;985;K 04/026
246;264;E 03/011
1906;1936;A 03/017
43;68;A 03/018
2560;2625;TJ01/009
3442;3513;TJ08/001
2033;2130;DD01/001
0;0;TAXI/001
0;0;TAXI/001
0;0;AT0M/002
0;0;AT0M/003
0;0;AT0M/001
216;216;TA06/060
206;209;TA06/055
875;878;H 11/055
308;349;H 09/023
878;878;D 07/036
420;452;RW02/021
942;967;H 12/021
124;131;D 06/068
2509;2509;TB02/032A
979;991;B 10/035
2264;2319;TB07/045A
254;277;WL02/053
1538;1565;TA06/056
350;350;GV07/003
534;561;W 02/011
414;414;W 02/022
243;243;GV03/030
197;203;E 09/036
94;94;GV06/028
326;331;Q 02/037
727;728;H 11/075
535;556;H 09/022
860;880;D 01/032
25;53;B 02/035
1516;1516;H 12/012
1652;1689;E 08/020
1932;1973;E 09/012
224;253;TA06/053
1777;1822;WL17/002
775;788;TA06/029
1426;1454;TA06/031
1621;1652;E 09/031
1355;1393;TA06/032
627;660;GV08/006G
1304;1343;E 09/028
1699;1704;B 11/030
220;238;GV02/003
227;228;H 03/032B
1343;1365;H 12/022
8414;8578;GA08/005
958;988;TF04/010
2699;2745;TC03/003A
573;614;A 04/012A
521;538;C 05/003
2931;3086;I 02/023
1141;1196;TB06/028
531;575;GE04/002
1158;1170;C 06/029
690;690;A 03/024
259;275;PS01/050C
296;324;WL11/072
275;304;WL11/079
132;132;B 10/032
1446;1468;B 02/052
0;0;A 03/025
640;640;E 04/038
265;265;D 06/014
32;35;WP10/053
886;886;A 02/010
136258;136527;UC /003
774;780;TF06/006
324;345;EW01/002
395;429;EW08/011
0;0;TM03/001A
396;405;H 11/068
64;66;H 11/070
808;823;H 12/003
761;779;H 11/027
170;181;GV06/025
47;65;E 09/030
987;990;Q 01/008
865;872;CG01/018
2597;2668;CG01/012
134;138;CG02/018
126;130;GF01/079
2507;2547;ST06/029
1031;1048;ST01/009
715;716;WL07/035
1914;1985;WL07/030
279;306;WL02/051
1060;1078;TE04/008
2213;2372;PS04/008A
452;453;TK04/006
667;679;TK04/015
4248;0;A 01/041
1102;1127;K 02/015
1077;1111;K 08/018
773;791;B 10/018
596;609;TJ02/003
642;643;WP11/002
1167;1198;A 02/017
409;439;D 01/068
1094;1117;WL15/025
32;47;F 01/015
195;210;TF03/026
2125;2129;H 09/019
325;332;H 09/021
188;201;RW02/009
1025;1054;H 11/073
932;2;B 07/036
2041;2087;TC03/003
110;121;TK03/071
2636;2670;PS02/039G
238;308;TK04/032
2923;3021;D 01/015
0;0;I /001A
849;907;I /001B
1196;1261;I /001
1544;1610;C 04/011
267;273;C 04/011A
330;350;TJ05/019
171;190;DR05/026
1366;1366;DR05/038
2198;2235;D 01/009A
780;792;WL07/006
1455;1455;K 02/021
226;245;E 08/012
1525;1556;WL02/039
852;873;WL12/026
55;55;E 08/011
694;694;AA04/016
645;658;F 05/009
525;525;A 02/047
242;242;A 02/049
1033;1034;WL15/026
191;224;WL12/027
500;541;WL11/076
573;598;WL11/075
2090;2133;H 11/058
484;495;D 01/033A
376;377;H 09/020
549;594;H 11/025
1031;1053;H 12/015
1203;1203;E 09/025
173;177;E 09/027
635;654;TA06/058
44;44;Q 01/053
169;176;CG02/010
169;169;CG01/009
640;642;CG02/020
416;416;CG03/003
463;463;CG02/017
10;10;TJ06/018
26180;26250;UC /004
349;375;B 02/036
1084;1093;B 02/006
1440;1476;H 10/021
607;13;B 02/029
194;212;E 09/021
718;739;D 07/043
564;574;GV03/010
576;580;E 09/007
94;97;W 02/015
913;932;TA06/057
3039;3051;I 08/019
752;804;I 08/020
360;364;CG01/015
1184;1202;TL05/018
1657;1695;ST02/019
276;276;ST01/011
1213;1256;WL02/063
1096;1097;GE07/007A
1749;1783;F 05/001
5591;5673;TA06/011
229;229;TK08/009H
699;715;TK08/009I
762;781;TN02/005
500;541;TP02/003
744;769;TB04/006
1134;1136;E 02/064
1780;1780;PS01/026
795;969;GC07/041
1055;1080;A 02/001
1437;1462;E 08/007
1145;1145;K 02/055
243;263;WL15/008
4895;4998;WP01/052
3209;3455;WP16/010
965;970;DR01/012A
230;244;H 08/095
2572;2624;E 01/008
3521;3784;H 05/002
748;748;C 01/025
683;730;C 06/006
434;436;B 10/035A
1071;1094;D 06/067
194;206;H 12/050
2279;2302;D 01/031
146;169;RW02/003
744;760;D 06/065
405;433;H 12/050A
317;319;GV02/020
671;696;GV03/006
711;724;E 09/008
355;377;TA06/030
2099;2136;CG02/008
396;398;CG02/019
1656;1659;CG03/008
268;268;CG02/011
829;843;CG02/012
528;564;CG01/016
8;8;CG02/001
3;3;CG02/002
1222;1249;ST01/005
638;651;ST05/023
1009;1016;WL02/115
230;244;RW01/015
249;268;D 07/042
278;299;D 07/041
2520;2585;GB02/007
675;683;TK03/035
1554;1600;TB09/055
344;370;TA01/021
1934;1981;TE06/005
776;791;TH03/014
747;754;C 01/042
0;0;C 01/043
556;567;TF02/027
504;525;C 04/003A
927;927;GF06/010
1640;1760;K 01/001
2418;2545;A 03/002
1505;1585;TJ05/023
143;152;B 01/053
362;362;A 02/057
204;218;WL02/059B
1207;1279;GV02/002
1401;1455;B /018T
0;0;KW /001
1205;1268;TA02/026
797;856;TG01/001
613;659;TK07/012G
307;324;TK08/009C
1013;1040;TP01/042A
4220;4260;GA09/006
1446;1485;EW10/005
1201;1239;EW10/006
1387;1423;EW10/009
1595;1620;B 08/042
667;721;B 08/043
0;0;C /023T
995;995;TB09/051
1620;1953;TB03/021
748;771;TB06/025
625;682;TB12/017
6752;6822;GB01/005
247;312;TL02/007
769;882;GC07/030
1300;1499;TB12/012
373;439;GE06/008
4009;4107;TB07/012
1619;1659;E 05/026
2231;2290;WL11/066
67;90;B 02/018
359;416;WL15/027
1975;2133;F 01/015A
1751;1793;TJ11/014
1868;1904;B 12/045
981;1006;TJ11/007
529;567;TJ05/011
1809;1823;H 12/001
424;441;A 02/054
174;174;D 02/008
109;109;B 02/033
27;27;D 07/039
175;178;D 06/066
1315;1347;B 02/005
324;324;H 09/026
794;834;GV02/021
545;558;E 09/022
1054;1054;E 10/020
1493;1508;E 09/023
453;523;I 08/025
374;374;CG03/007
0;0;CG01/003
0;0;CG01/005
0;0;CG01/006
537;538;CG03/009
1235;1236;CG03/010
1657;1684;CG02/015
509;532;D /018
523;542;ST03/005
684;684;ST01/010
1478;1519;ST03/021
1368;1387;WL06/050
260;261;ST03/023A
0;0;TD03/002
250;250;TD03/007
2189;2226;TK08/009F
346;362;EW06/065
1116;1165;EW07/002
1010;1110;B 08/033
540;579;TE07/005
1239;1272;TH02/016
1289;1299;TB08/002
3717;3744;TB04/007
1389;1389;WL07/027
17;17;AA02/008
756;770;E 04/035
1238;1253;K 04/027
254;281;WL12/020
1797;1875;TE06/003
2723;2723;H 03/026
1687;1731;I 04/026
5549;5574;L 02/001
0;0;L 02/001A
1914;1914;GF04/023
79;79;I 01/019
4817;4825;I 01/030
1291;1328;K 04/006
856;871;A 02/026
341;361;H 11/012
1032;1032;H 12/006
332;363;GV08/006H
1830;1842;E 08/018
1089;1113;E 08/019
1409;1433;E 09/002
328;350;E 08/006
165;165;E 08/002
507;525;TA06/033
169;186;CG03/005
170;171;CG01/008
707;707;CG02/016
823;843;ST01/007
1217;1252;TE03/028
2170;2189;ST05/027
378;382;WL02/079
1431;1458;WL02/078
655;672;E 10/027
1125;1141;H 12/018
129;137;H 11/069
0;0;J /001T
18;18;FJ /0E2
2015;2088;PS01/053E
759;770;PS01/053D
1838;1882;TA06/065
562;562;TE05/005
424;424;TG01/029
5290;5359;TG01/007
2743;2816;TN02/020
1129;1154;B 03/007
1205;1226;WL12/022
2298;2423;WL06/006
444;446;A 06/028
524;524;AA02/029
482;493;E 02/056
3;13;E 02/057
823;844;K 05/031
2466;2541;I 03/016
891;925;A 07/014
1113;1123;C 06/017
1193;1232;TF05/009
0;0;W 02/021
729;768;ST02/015
1209;1238;ST05/026
122;123;CG03/001
241;241;CG01/017
32;33;E 09/021
1107;1122;GV03/009
41;42;GV07/008
913;954;D 01/023
376;413;AA05/007
169;172;D 06/072
414;448;AA05/002
378;400;D 02/026
160;169;B 02/060
280;297;RW01/008
289;289;K 06/003
224;241;E 04/034
4441;4477;TN01/005
4176;4361;F 01/015
372;380;EW09/009
509;512;S /017A
97;100;S /018A
147;147;S /019A
275;277;S /027
70;71;S /029
209;212;S /030
219;220;S /032
137;140;S /033
1905;1931;F 02/016
1704;1715;TE03/010
430;462;TP01/045
6001;6234;I 03/014
7706;7758;J 02/038
0;0;J 02/039
0;0;J 02/040
2272;2323;TB09/045
184;186;TL02/062
1220;1246;TB03/043
1023;1046;E 05/001
470;502;D 06/008
