m_mtrlalu;mtrakhir;blokno
0;0;NG20/059
1;1;NK06/016
5;5;NK06/010
0;0;S /049
201;243;OW02/025
2;2;NG11/005
10;13;NB05/035
7;18;NB05/006
3;3;NB07/019
1;1;NE03/038
0;0;NE03/065
7;14;NE09/009
3;4;NE09/035
1;1;NE09/031
4;5;NE10/052
3;3;NE10/005
2;2;NE11/052
4;4;NE11/008
10;10;NE11/051
2;3;NE11/016
1;1;NE11/015
0;0;NE11/036
0;0;NF02/031
1;1;NF02/027
4;4;NF02/030
7;18;NF03/021
2;2;NF03/016
1;1;NF03/030
3;3;NF06/011
7;10;NF06/021
10;10;NF06/006
3;3;NF08/031
3;10;NF10/015
2;2;NF10/005
12;12;NF11/003
3;3;NF11/002
2;2;NG02/016
3;3;OW08/009
4;4;NG02/037
2;4;NG03/028
6;21;OW03/029
0;1;NG05/011
1;5;NG05/026
0;5;A 04/025
0;2;NG07/062
31;36;OW05/016
2;2;NG07/001
3;14;OW07/005
3;22;NG07/057
4;15;CG09/037
15;15;NG07/007
2;2;NG07/008
4;16;CG08/020
3;3;NG07/019
6;6;NG07/023
4;4;NG07/028
0;0;NG07/055
0;0;CG07/030
15;15;NG07/056
4;5;NG07/059
0;0;NG08/008
3;3;NG09/026
1;1;CG08/018
0;0;NG09/003
7;7;NG09/017
5;5;CG06/016
1;2;NG09/036
0;0;NG09/050
2;2;NG10/008
1;1;NG10/050
2;2;NG10/031
2;3;NG11/001
5;6;CA /011
24;24;NG15/019
1;1;CA /012
1;1;NG16/039
7;7;NG16/028
2;2;NG16/029
1;1;NG16/030
2;2;NG17/059
14;14;NG17/001
4;4;NG18/051
4;4;NG18/052
0;8;NG18/056
2;2;NG18/036
3;3;NG18/028
59;60;NG19/001
7;7;NG19/006
8;9;NK02/010
2;2;NK03/006
12;12;I 05/038
2;2;J 02/010
1;1;PH09/031
2;8;PH09/030
0;0;RB05/026
0;0;RB05/018
0;55;TL01/003
11;11;WL11/059
19;32;TK08/010
0;0;E 05/029
0;0;GE03/006
0;0;GE03/007
2;2;PP /001
1;1;PP /002
300;356;CG09/039
0;0;CG07/052
0;0;M 01/017A
1643;1721;RB01/018
1;1;NE07/015
0;0;M 02/010
0;0;H 12/003
0;0;TB03/033
0;0;TB04/003
0;0;A 01/014
0;0;A 01/016
0;0;A 01/017
0;0;B 01/040
0;0;B 02/001
0;0;B 02/011
0;0;A 01/002
0;0;A 01/003
0;0;A 01/003A
0;0;A 01/005
0;0;A 01/006
0;0;A 01/007
0;0;A 01/008
0;0;A 01/009
0;0;A 01/010
0;0;A 01/011
0;0;A 01/012A
0;0;A 01/012
0;0;A 01/014
0;0;A 01/017
0;0;A 01/018
0;0;A 01/026
0;0;A 01/027
0;0;A 01/028
0;0;A 01/029A
0;0;A 01/031
0;0;A 01/032
0;0;A 01/033
0;0;A 01/036
0;0;A 01/038
0;0;A 01/039
0;0;A 01/042
0;0;A 01/043
0;0;A 01/045
0;0;A 01/046
0;0;A 01/047
0;0;A 01/048
0;0;A 01/050
0;0;A 01/051
0;0;A 01/052
0;0;A 01/053
0;0;A 01/054
0;0;A 01/055
0;0;A 02/001
0;0;A 02/003
0;0;A 02/003A
0;0;A 02/006
0;0;A 02/008
0;0;A 02/010
0;0;A 02/011
0;0;A 02/012
0;0;A 02/012A
0;0;A 02/014
0;0;A 02/015
0;0;A 02/016
0;0;A 02/017
0;0;A 02/018
0;0;A 02/019
0;0;A 02/020
0;0;A 03/001
0;0;A 03/003A
0;0;A 03/003
0;0;A 03/008
0;0;A 03/009
0;0;A 03/012A
0;0;A 03/012
0;0;A 03/014
0;0;A 03/016
0;0;A 03/017
0;0;A 03/018
0;0;A 03/019
0;0;A 03/020
0;0;A 03/022
0;0;A 04/001
0;0;A 04/002
0;0;A 04/003A
0;0;A 04/005
0;0;A 04/006
0;0;A 04/011
0;0;A 04/012
0;0;A 04/014
0;0;A 04/015
0;0;A 04/016
0;0;A 04/017
0;0;A 04/018
0;0;A 04/019
0;0;A 04/021
0;0;A 04/022
0;0;A 05/001
0;0;A 05/002
0;0;A 05/003
0;0;A 05/003A
0;0;A 05/005
0;0;A 05/006
0;0;A 05/007
0;0;A 05/008
0;0;A 05/009
0;0;A 05/012
0;0;A 05/014
0;0;A 05/016
0;0;A 05/018
0;0;B 01/001
0;0;B 01/002
0;0;B 01/003A
0;0;B 01/003
0;0;B 01/006
0;0;B 01/006A
0;0;B 01/010
0;0;B 01/011
0;0;B 01/012
0;0;B 01/015
0;0;B 01/016
0;0;B 01/017
0;0;B 01/018
0;0;B 01/019
0;0;B 01/020
0;0;B 01/021A
0;0;B 01/022B
0;0;B 01/022
0;0;B 01/022A
0;0;B 01/023
0;0;B 01/023E
0;0;B 01/023B
0;0;B 01/024
0;0;B 01/026
0;0;B 01/028
0;0;B 01/030
0;0;B 01/031
0;0;B 01/032
0;0;B 01/033
0;0;B 01/034
0;0;B 01/036
0;0;B 02/007
0;0;B 02/011
0;0;B 02/018
0;0;B 02/019
0;0;B 02/020
0;0;B 02/022
0;0;B 02/023
0;0;B 02/025
0;0;B 02/027
0;0;B 02/028
0;0;B 02/029
0;0;C 01/005
0;0;C 01/011
0;0;C 01/012A
0;0;C 01/012
0;0;C 01/015
0;0;C 01/017
0;0;C 01/020
0;0;C 01/022
0;0;C 01/026
0;0;C 02/002
0;0;C 02/003
0;0;C 02/005
0;0;C 02/006
0;0;C 02/008
0;0;C 02/009
0;0;C 02/011
0;0;C 02/012
0;0;C 02/016
0;0;C 02/017
0;0;C 02/018
0;0;C 03/001
0;0;C 03/003
0;0;C 03/004
0;0;C 03/006
0;0;C 03/007
0;0;C 03/008
0;0;C 03/009
0;0;C 03/010
0;0;C 04/003
0;0;C 04/006
0;0;C 04/008
0;0;C 04/009
0;0;C 04/020
0;0;C 04/021
0;0;C 04/022
0;0;C 05/001
0;0;C 05/009
0;0;C 05/010
0;0;C 06/003
0;0;C 06/005
0;0;C 06/007
0;0;C 06/008
0;0;C 06/010
0;0;C 06/011
0;0;C 06/012
0;0;C 06/012A
0;0;C 06/015
0;0;C 06/017
0;0;C 06/021
0;0;C 06/023
0;0;C 07/002
0;0;C 07/005
0;0;C 07/006
0;0;C 07/011
0;0;C 08/002
0;0;C 08/003
0;0;C 08/005
0;0;C 08/006
0;0;C 08/007
0;0;D 01/001
0;0;D 01/003
0;0;D 01/005
0;0;D 01/007
0;0;D 01/008
0;0;D 01/009
0;0;D 01/011
0;0;D 01/012
0;0;D 01/014
0;0;D 01/017
0;0;E 01/003
0;0;E 01/005
0;0;E 01/006
0;0;E 01/007
0;0;E 02/002
0;0;E 02/005
0;0;E 02/006
0;0;E 02/007
0;0;E 02/009
0;0;E 02/009A
0;0;E 02/010
0;0;E 02/011
0;0;E 02/012
0;0;E 02/014
0;0;E 02/015
0;0;E 02/016
0;0;E 02/017
0;0;E 02/019
0;0;E 02/023
0;0;E 02/024
0;0;E 02/025
0;0;E 02/026
0;0;E 02/028
0;0;E 03/001
0;0;E 03/002
0;0;E 03/003
0;0;E 03/005
0;0;E 03/006
0;0;E 03/007
0;0;E 05/001
0;0;E 05/002
0;0;E 05/003
0;0;E 05/005
0;0;E 05/006
0;0;E 06/024
0;0;E 06/003
0;0;E 06/005
0;0;E 06/006
0;0;E 06/007
0;0;E 06/008
0;0;E 06/009
0;0;E 06/011
0;0;E 06/015
0;0;E 06/016
0;0;E 06/017
0;0;E 06/018
0;0;E 06/025
0;0;E 07/002
0;0;E 07/008
0;0;E 07/012
0;0;E 07/022
0;0;F 01/005
0;0;F 01/006
0;0;F 01/007
0;0;F 01/010
0;0;F 01/011
0;0;F 01/012
0;0;F 01/016
0;0;F 01/022
0;0;F 01/023
0;0;F 01/024
0;0;F 01/026
0;0;F 01/028
0;0;F 01/029
0;0;F 01/033
0;0;F 01/034
0;0;F 01/036
0;0;F 01/039
0;0;G 01/001
0;0;G 01/003A
0;0;G 01/006
0;0;G 01/007
0;0;G 01/009
0;0;G 01/010
0;0;G 02/002
0;0;G 02/005
0;0;G 02/006
0;0;G 02/007
0;0;G 02/011
0;0;G 02/012
0;0;G 02/012A
0;0;H 01/023
0;0;H 01/002
0;0;H 01/008
0;0;H 01/009
0;0;H 01/010
0;0;H 01/011
0;0;H 02/001
0;0;H 02/002
0;0;H 02/003
0;0;H 02/006
0;0;H 02/007
0;0;H 02/008
0;0;H 02/009
0;0;H 02/012
0;0;H 02/014
0;0;H 02/018
0;0;H 02/024
0;0;H 02/026
0;0;H 03/001
0;0;H 03/003
0;0;H 03/006
0;0;H 03/008
0;0;H 03/009
0;0;H 03/010
0;0;H 03/014
0;0;H 03/015
0;0;H 03/018
0;0;H 03/020
0;0;H 03/024
0;0;H 03/025
0;0;H 03/027
0;0;H 03/029
0;0;H 03/030
0;0;H 03/034
0;0;H 03/035
0;0;H 04/001
0;0;H 04/003
0;0;H 04/006
0;0;H 04/007
0;0;H 04/010
0;0;H 05/005
0;0;H 05/007
0;0;H 05/008
0;0;H 05/009
0;0;H 05/010
0;0;H 05/011
0;0;H 05/012
0;0;H 05/016
0;0;H 05/017
0;0;H 05/018
0;0;H 05/019
0;0;I 01/008
0;0;I 01/009
0;0;I 01/010
0;0;I 01/011
0;0;I 02/003
0;0;I 02/005
0;0;I 02/011
0;0;I 02/012
0;0;I 02/015
0;0;I 02/019
0;0;I 02/020
0;0;I 02/022
0;0;I 02/024
0;0;I 02/025
0;0;I 03/001
0;0;I 03/007
0;0;I 03/009
0;0;I 03/010
0;0;I 03/011
0;0;I 04/002
0;0;I 04/006
0;0;I 04/007
0;0;I 04/008
0;0;I 04/016
0;0;I 04/021
0;0;I 04/025
0;0;I 04/029
0;0;I 04/030
0;0;I 04/031
0;0;I 04/032
0;0;I 04/033
0;0;I 05/001
0;0;I 05/003
0;0;I 05/005
0;0;I 05/011
0;0;I 05/012
0;0;I 05/014
0;0;I 05/015
0;0;I 05/017
0;0;I 05/020
0;0;J 01/001
0;0;J 01/002
0;0;J 01/005
0;0;J 01/006
0;0;J 01/007
0;0;J 01/008
0;0;J 01/009
0;0;J 01/010
0;0;J 01/011
0;0;J 01/014
0;0;J 01/018
0;0;J 02/002
0;0;J 02/003
0;0;J 02/006
0;0;J 02/008
0;0;J 02/009
0;0;J 02/010
0;0;J 02/012
0;0;J 02/014
0;0;J 02/015
0;0;J 02/016
0;0;J 02/017
0;0;J 02/019
0;0;J 02/020
0;0;J 02/024
0;0;J 02/025
0;0;J 03/001
0;0;J 03/014
0;0;K 01/002
0;0;K 01/003
0;0;K 01/005
0;0;K 01/006
0;0;K 01/009
0;0;K 01/010
0;0;K 01/012
0;0;K 01/014
0;0;K 01/015
0;0;K 01/016
0;0;K 01/017
0;0;K 01/019
0;0;K 01/020
0;0;K 02/002
0;0;K 02/003
0;0;K 02/005
0;0;K 02/006
0;0;K 02/007
0;0;K 02/008
0;0;K 02/011
0;0;K 02/012
0;0;K 02/019
0;0;K 02/023
0;0;K 02/026
0;0;K 02/027
0;0;K 03/002
0;0;K 03/005
0;0;K 03/006
0;0;K 03/009
0;0;K 03/011
0;0;K 03/012
0;0;K 03/014
0;0;K 03/015
0;0;L 01/006
0;0;M 01/003
0;0;M 01/005
0;0;M 01/007
0;0;M 02/007
0;0;M 02/008
0;0;N /001
0;0;N /001A
0;0;N /002
0;0;N /003
0;0;N /018
0;0;GA01/002
0;0;GA01/003
0;0;GA01/005
0;0;GA01/007
0;0;GA01/010
0;0;GA01/014
0;0;GA01/015
0;0;GA01/016
0;0;GA01/020
0;0;GA01/024
0;0;GA01/025
0;0;GA01/027
0;0;GA01/028
0;0;GA02/001
0;0;GA02/003
0;0;GA02/005
0;0;GA02/006
0;0;GA02/010
0;0;GA02/014
0;0;GA02/018
0;0;GA02/020
0;0;GA02/021
0;0;GA02/023
0;0;GA02/025
0;0;GA02/027
0;0;GA02/029
0;0;GA02/032D
0;0;GA02/032E
0;0;GA02/038
0;0;GA02/040
0;0;GA02/043
0;0;GA03/014G
0;0;GA03/009
0;0;GA03/005
0;0;GA03/006
0;0;GA03/012
0;0;GA03/014I
0;0;GA03/016
0;0;GA03/018
0;0;GA03/019
0;0;GA03/020
0;0;GA03/024
0;0;GA03/025
0;0;GA04/007
0;0;GA04/009
0;0;GA06/011
0;0;GA06/014
0;0;GA07/015
0;0;GB01/001A
0;0;GB01/003
0;0;GB01/006
0;0;GB01/007
0;0;GB01/012
0;0;GB01/016
0;0;GB01/020
0;0;GB02/009
0;0;GB02/010
0;0;GB02/016
0;0;GB02/021A
0;0;GB02/021B
0;0;GB02/023A
0;0;GB02/023D
0;0;GB02/025
0;0;GB02/026
0;0;GB02/027
0;0;GB02/029
0;0;GB02/030
0;0;GB02/031
0;0;GB02/033
0;0;GB02/035
0;0;GB03/001
0;0;GB03/040
0;0;GB03/005
0;0;GB03/009
0;0;GB03/019
0;0;GB03/022
0;0;GB03/023
0;0;GB03/027
0;0;GB03/028
0;0;GB03/030
0;0;GB03/031
0;0;GB03/035
0;0;GB03/041
0;0;GB03/042
0;0;GC01/002
0;0;GC01/005
0;0;GC01/010
0;0;GC01/011
0;0;GC01/016
0;0;GC01/017
0;0;GC01/018
0;0;GC01/019
0;0;GC02/001
0;0;GC02/002
0;0;GC02/003
0;0;GC02/005
0;0;GC02/006
0;0;GC02/007
0;0;GC02/012
0;0;GC02/015
0;0;GC02/016
0;0;GC02/017
0;0;GC02/018
0;0;GC02/020
0;0;GC02/025
0;0;GC02/026
0;0;GC02/028
0;0;GC03/001
0;0;GC03/005
0;0;GC03/006
0;0;GC03/007
0;0;GC03/008
0;0;GC03/009
0;0;GC03/010
0;0;GC03/015
0;0;GC03/016
0;0;GC03/017
0;0;GC03/019
0;0;GC03/020
0;0;GC03/021
0;0;GC03/023
0;0;GC03/024
0;0;GC03/025
0;0;GC04/002
0;0;GC04/005
0;0;GC04/010
0;0;GC04/012A
0;0;GC04/015
0;0;GC04/016
0;0;GC04/017
0;0;GC04/018
0;0;GC04/019
0;0;GC04/020
0;0;GC04/021
0;0;GC04/022
0;0;GC04/024
0;0;GC05/033
0;0;GC05/006
0;0;GC05/008
0;0;GC05/009
0;0;GC05/010
0;0;GC05/015
0;0;GC05/016
0;0;GC05/022
0;0;GC05/023
0;0;GC05/024
0;0;GC05/025
0;0;GC05/026
0;0;GC05/027
0;0;GC05/028
0;0;GC05/029
0;0;GC05/031
0;0;GC06/005
0;0;GC06/007
0;0;GC06/011
0;0;GC06/017
0;0;GC06/018
0;0;GC06/019
0;0;GC06/021
0;0;GC06/024
0;0;GC06/025
0;0;GC06/027
0;0;GC06/028
0;0;GC06/031
0;0;GC06/032
0;0;GC06/038
0;0;GC06/039
0;0;GC07/003
0;0;GC07/006
0;0;GC07/007
0;0;GC07/025
0;0;GC07/026
0;0;GD01/001
0;0;GD01/002
0;0;GD01/005
0;0;GD01/007
0;0;GD01/009
0;0;GD01/011
0;0;GD01/012
0;0;GD01/014
0;0;GD01/018
0;0;GE01/002
0;0;GE01/003
0;0;GE01/006
0;0;GE01/008
0;0;GE01/009
0;0;GE01/010
0;0;GE01/015
0;0;GE01/019
0;0;GE01/020
0;0;GE01/021
0;0;GE02/002
0;0;GE02/003
0;0;GE02/010
0;0;GE02/011
0;0;GE02/027
0;0;GE03/003
0;0;GE03/005
0;0;GE03/008
0;0;GE03/015
0;0;GE03/019
0;0;GE04/010
0;0;GE04/003
0;0;GE04/005
0;0;GE04/006
0;0;GE04/008
0;0;GE04/009
0;0;GE04/011
0;0;GE05/005
0;0;GE08/002
0;0;GE08/003
0;0;GE08/007
0;0;GE08/008
0;0;TA01/002
0;0;TA01/003
0;0;TA01/005
0;0;TA01/010
0;0;TA01/011
0;0;TA01/011A
0;0;TA01/014
0;0;TA01/018
0;0;TA01/022
0;0;TA01/023
0;0;TA02/002
0;0;TA02/007
0;0;TA02/008
0;0;TA02/010
0;0;TA02/018
0;0;TA02/025
0;0;TA03/002
0;0;TA03/003
0;0;TA04/005
0;0;TA04/006
0;0;TA04/022
0;0;TA04/024
0;0;TA05/018
0;0;TA06/002
0;0;TA06/005
0;0;TB03/002
0;0;TC02/007
0;0;TC02/009
0;0;TC02/012
0;0;TC03/006
0;0;TC03/008
0;0;TC03/010
0;0;TC03/011
0;0;TC03/014
0;0;TC03/015
0;0;TC03/016
0;0;TC03/017
0;0;TC03/020
0;0;TC03/024
0;0;TC03/025
0;0;TC03/026
0;0;TC03/027
0;0;TC03/029
0;0;TC04/014
0;0;TC04/016
0;0;TC04/021
0;0;TD01/002
0;0;TD01/005
0;0;TD01/006
0;0;TD01/007
0;0;TD01/017
0;0;TE01/001
0;0;TE01/005
0;0;TE02/014
0;0;TE03/050
0;0;TE03/003
0;0;TE03/008
0;0;TE04/015
0;0;TE04/017
0;0;TE07/006
0;0;TH01/008
0;0;TH02/003
0;0;TH02/005
0;0;TH02/015
0;0;TH03/006
0;0;A 01/005
0;0;A 01/006
0;0;A 01/011
0;0;A 01/012
0;0;A 05/001
0;0;D 07/024
0;0;B 01/005
0;0;B 01/006
0;0;B 01/007
0;0;B 01/009
0;0;B 01/010
0;0;B 01/011
0;0;B 01/012
0;0;B 01/014
0;0;B 01/015
0;0;B 01/016
0;0;B 01/020
0;0;B 01/022
0;0;B 01/025
0;0;B 01/026
0;0;B 01/028
0;0;B 01/070
0;0;B 03/001
0;0;B 03/029
0;0;B 04/034
0;0;B 04/035
0;0;B 05/001
0;0;B 08/001
0;0;C 01/002
0;0;C 01/008
0;0;C 01/009
0;0;C 01/012
0;0;C 01/014
0;0;C 01/016
0;0;C 01/018
0;0;C 01/019
0;0;C 01/020
0;0;C 01/023
0;0;C 01/025
0;0;C 02/001
0;0;C 02/026
0;0;C 03/001
0;0;C 04/010
0;0;C 04/016
0;0;C 04/017
0;0;C 04/018
0;0;F 01/019
